frequency,L1,H1,H1_smoothed
1357.0,2.8758456781797253e-23,1.68500888960685e-23,2.802819847023971e-23
1357.25,2.2861457582394473e-23,1.8371345470681126e-23,2.8033040046687806e-23
1357.5,1.966949008835927e-23,1.873844310606245e-23,2.803788167874789e-23
1357.75,2.3034259012153844e-23,2.0581884677062492e-23,2.804272336639116e-23
1358.0,2.101963450873011e-23,2.1299957209466658e-23,2.804756510958882e-23
1358.25,1.7185452904989932e-23,2.0925545863488627e-23,2.80524069083121e-23
1358.5,1.6186465581265152e-23,2.2464225549418243e-23,2.805724876253226e-23
1358.75,1.650495719166374e-23,2.2102434593288478e-23,2.8062090672220556e-23
1359.0,1.60109422912938e-23,1.773148705306886e-23,2.806693263734829e-23
1359.25,1.963691722124219e-23,1.6613302849139627e-23,2.807177465788676e-23
1359.5,1.978032287988841e-23,1.609392247962208e-23,2.80766167338073e-23
1359.75,1.8561741517476513e-23,1.7692026973312522e-23,2.8081458865081256e-23
1360.0,1.6697243072420352e-23,1.5560377909860056e-23,2.808630105167999e-23
1360.25,2.54609199833689e-23,1.1677110668390081e-23,2.8091143293574894e-23
1360.5,2.4120949385025294e-23,1.2739123045313674e-23,2.809598559073737e-23
1360.75,2.3332419111212412e-23,1.7928045739603706e-23,2.810082794313885e-23
1361.0,2.8297270885768494e-23,1.4741916573414818e-23,2.810567035075077e-23
1361.25,3.135987163843469e-23,1.5196416690395656e-23,2.81105128135446e-23
1361.5,2.6453941794319893e-23,2.4043200260271986e-23,2.811535533149182e-23
1361.75,2.6086507763473346e-23,2.652793635121221e-23,2.8120197904563924e-23
1362.0,2.120683526837882e-23,2.4067879726376735e-23,2.8125040532732455e-23
1362.25,2.2503699519416732e-23,2.2038286315592597e-23,2.8129883215968936e-23
1362.5,2.2941756133077746e-23,1.7545517345241282e-23,2.8134725954244936e-23
1362.75,2.1176005420954038e-23,2.1370292357460186e-23,2.813956874753202e-23
1363.0,1.6874711941621173e-23,2.5381605294150383e-23,2.8144411595801814e-23
1363.25,1.82572317132438e-23,2.0882302640487272e-23,2.814925449902591e-23
1363.5,1.486607131051245e-23,1.672299684623784e-23,2.815409745717596e-23
1363.75,2.2595633633930437e-23,2.4135479921868238e-23,2.815894047022361e-23
1364.0,1.610143187308608e-23,2.3188249286917857e-23,2.8163783538140547e-23
1364.25,1.7509334378933155e-23,1.5250049075710677e-23,2.816862666089846e-23
1364.5,2.186437785686098e-23,2.2829431579781053e-23,2.8173469838469055e-23
1364.75,1.9001450224179203e-23,1.8391323192183988e-23,2.817831307082408e-23
1365.0,2.1201523516812086e-23,2.5395160455659486e-23,2.8183156357935284e-23
1365.25,2.829035513280243e-23,3.1631478111648775e-23,2.818799969977443e-23
1365.5,2.3564354675451323e-23,2.807236535770545e-23,2.8192843096313314e-23
1365.75,2.035177968534451e-23,1.900647810813773e-23,2.819768654752375e-23
1366.0,2.1287629933892198e-23,2.1178780630752615e-23,2.820253005337756e-23
1366.25,2.0514735625880643e-23,2.5976688418647943e-23,2.8207373613846586e-23
1366.5,1.656482895928254e-23,2.4538416197221092e-23,2.82122172289027e-23
1366.75,2.5896112788000715e-23,2.220686029591211e-23,2.8217060898517795e-23
1367.0,2.349627125684972e-23,1.8851480918076787e-23,2.822190462266377e-23
1367.25,2.1382398901244002e-23,2.2931235162490875e-23,2.8226748401312543e-23
1367.5,2.100336340950436e-23,2.2813529980218948e-23,2.823159223443606e-23
1367.75,2.0311715310603363e-23,2.1371055341609142e-23,2.8236436122006287e-23
1368.0,2.449318739709697e-23,2.3376747558820606e-23,2.82412800639952e-23
1368.25,2.1732682138232012e-23,2.3181503076388426e-23,2.82461240603748e-23
1368.5,2.2839943431206978e-23,2.0496015505317305e-23,2.825096811111711e-23
1368.75,2.2315229265138227e-23,2.176381429408356e-23,2.825581221619415e-23
1369.0,2.078149510983549e-23,2.2823921064762025e-23,2.826065637557799e-23
1369.25,1.4832820699078432e-23,2.458647400691303e-23,2.826550058924071e-23
1369.5,1.475466663304718e-23,2.1570171579925853e-23,2.827034485715439e-23
1369.75,1.6998575458017346e-23,1.8761594588807273e-23,2.8275189179291144e-23
1370.0,1.3491752512549252e-23,2.36413901848527e-23,2.828003355562312e-23
1370.25,2.0719320945919467e-23,1.7375617415769969e-23,2.828487798612244e-23
1370.5,2.2533283656935042e-23,2.0192065274476496e-23,2.82897224707613e-23
1370.75,2.5633414443229967e-23,2.0250566947178456e-23,2.829456700951187e-23
1371.0,2.4894962487704395e-23,2.579805471888542e-23,2.8299411602346357e-23
1371.25,1.9937078573740493e-23,2.678009819509355e-23,2.8304256249237e-23
1371.5,1.9638279380667037e-23,2.023309064226846e-23,2.8309100950156024e-23
1371.75,1.6746405840749364e-23,2.57638471809488e-23,2.83139457050757e-23
1372.0,2.0331581163885116e-23,1.882677217879868e-23,2.831879051396832e-23
1372.25,2.9864849917952707e-23,1.5408744634994825e-23,2.8323635376806163e-23
1372.5,2.371759286865529e-23,1.7079119122131537e-23,2.832848029356156e-23
1372.75,1.6444177812845636e-23,1.9970209093910477e-23,2.8333325264206847e-23
1373.0,1.5543365734882605e-23,1.934222570171188e-23,2.833817028871439e-23
1373.25,2.1482098540319824e-23,2.0798392315451138e-23,2.834301536705654e-23
1373.5,2.3919908226698666e-23,1.9214723475409073e-23,2.8347860499205695e-23
1373.75,1.906651587687076e-23,1.932342426435584e-23,2.8352705685134277e-23
1374.0,2.0502244021062293e-23,3.184498321498764e-23,2.835755092481472e-23
1374.25,2.2570017066952438e-23,3.116796489977254e-23,2.8362396218219455e-23
1374.5,1.7110728042348126e-23,2.5392505007762158e-23,2.836724156532096e-23
1374.75,1.572092446233365e-23,2.6124921839268102e-23,2.837208696609171e-23
1375.0,2.1939097862833477e-23,2.4410553341916297e-23,2.837693242050424e-23
1375.25,1.905338405951338e-23,2.0290444179757077e-23,2.838177792853103e-23
1375.5,1.975289107468293e-23,2.0328212265176405e-23,2.838662349014464e-23
1375.75,1.8080577045602413e-23,2.2136607573414705e-23,2.839146910531764e-23
1376.0,1.6815729090894643e-23,2.576261801550631e-23,2.8396314774022594e-23
1376.25,2.295432313746048e-23,2.586591389542146e-23,2.84011604962321e-23
1376.5,2.326464385913758e-23,2.894569816704865e-23,2.840600627191878e-23
1376.75,2.5564992743745798e-23,2.1398283336585058e-23,2.8410852101055256e-23
1377.0,2.1171495310582214e-23,1.6377448988163175e-23,2.8415697983614187e-23
1377.25,1.9770875010087345e-23,2.2180460408555038e-23,2.8420543919568245e-23
1377.5,2.361426631362765e-23,2.4434333458251497e-23,2.8425389908890104e-23
1377.75,2.0150994061931456e-23,2.4064835529568474e-23,2.843023595155249e-23
1378.0,1.6895743068692914e-23,2.0524013694095916e-23,2.84350820475281e-23
1378.25,1.846942199415119e-23,2.2495732860013167e-23,2.8439928196789716e-23
1378.5,2.2192184394286188e-23,2.4877796759752746e-23,2.8444774399310075e-23
1378.75,2.3642085699011508e-23,2.0719331511165085e-23,2.8449620655061955e-23
1379.0,2.0904201414904315e-23,1.5305118613966877e-23,2.845446696401815e-23
1379.25,2.1560150713632457e-23,2.250647425743435e-23,2.8459313326151493e-23
1379.5,2.2079820090570613e-23,2.4622487601465593e-23,2.846415974143481e-23
1379.75,2.2543504453417224e-23,2.4001741632623816e-23,2.8469006209840945e-23
1380.0,1.830581052265419e-23,3.004834102743644e-23,2.8473852731342787e-23
1380.25,1.7177029815502557e-23,3.103746410725901e-23,2.847869930591321e-23
1380.5,2.208522213090705e-23,2.4516111535477225e-23,2.848354593352513e-23
1380.75,2.6657637812899614e-23,1.395204065394694e-23,2.848839261415146e-23
1381.0,2.3351335904396814e-23,1.7833069769693447e-23,2.849323934776515e-23
1381.25,2.680993518098598e-23,1.6452216320330508e-23,2.849808613433917e-23
1381.5,2.347521171330956e-23,1.8265289676797158e-23,2.8502932973846487e-23
1381.75,1.825235024666075e-23,1.5964976021372634e-23,2.85077798662601e-23
1382.0,2.304831363581428e-23,1.8414066217290837e-23,2.851262681155303e-23
1382.25,2.324317078481697e-23,1.8002198521966292e-23,2.851747380969832e-23
1382.5,1.575840401226407e-23,2.1468392285748824e-23,2.852232086066899e-23
1382.75,1.6884081324254863e-23,2.438487249002815e-23,2.852716796443814e-23
1383.0,2.1903940643322545e-23,2.2161038381812043e-23,2.8532015120978846e-23
1383.25,2.0631803062413807e-23,1.9592107385635674e-23,2.853686233026422e-23
1383.5,1.7822742110260522e-23,1.8790996814444767e-23,2.8541709592267375e-23
1383.75,2.1266017169822105e-23,2.222548345678756e-23,2.854655690696146e-23
1384.0,2.0652544933470023e-23,2.32121524007335e-23,2.855140427431963e-23
1384.25,2.4384684112846983e-23,2.3042188143774916e-23,2.855625169431507e-23
1384.5,2.3007662081992924e-23,2.1997817016803343e-23,2.856109916692098e-23
1384.75,2.4430645201356697e-23,2.2781883373135563e-23,2.856594669211055e-23
1385.0,2.3986305592222932e-23,2.3144145406305854e-23,2.8570794269857036e-23
1385.25,2.4751414391696855e-23,2.419968318440029e-23,2.8575641900133674e-23
1385.5,2.895573117734e-23,2.9353615701437724e-23,2.858048958291373e-23
1385.75,2.412510281970192e-23,2.6027161662059552e-23,2.85853373181705e-23
1386.0,2.1939495503120346e-23,2.3385658003933774e-23,2.859018510587728e-23
1386.25,1.8805197553763633e-23,2.685625648561987e-23,2.859503294600738e-23
1386.5,1.4661580781538234e-23,1.9172789901495287e-23,2.8599880838534165e-23
1386.75,1.7333064136526218e-23,1.8223291310646818e-23,2.8604728783430967e-23
1387.0,2.581936054575952e-23,2.5378396313888163e-23,2.860957678067116e-23
1387.25,2.210134483201864e-23,2.1588342802592776e-23,2.8614424830228157e-23
1387.5,1.9752096524956758e-23,1.8797587108429245e-23,2.861927293207535e-23
1387.75,2.130254969102907e-23,2.5540296650595654e-23,2.8624121086186164e-23
1388.0,2.3822358191715788e-23,2.4222303082700032e-23,2.8628969292534057e-23
1388.25,2.7884664656348715e-23,1.75958019160409e-23,2.8633817551092483e-23
1388.5,2.899007894470959e-23,2.2216021048736982e-23,2.8638665861834924e-23
1388.75,2.0306784998295473e-23,1.809548256960521e-23,2.864351422473487e-23
1389.0,1.7667260272620493e-23,2.022612817729094e-23,2.8648362639765855e-23
1389.25,2.116328062412873e-23,2.285474878087629e-23,2.865321110690141e-23
1389.5,2.1216703518047646e-23,2.350695103083347e-23,2.865805962611506e-23
1389.75,2.123059192213853e-23,1.7769249761916568e-23,2.86629081973804e-23
1390.0,2.144185186050595e-23,1.8959067119365215e-23,2.8667756820671e-23
1390.25,1.9467476268790767e-23,1.8084124660885375e-23,2.8672605495960483e-23
1390.5,1.5563484557110904e-23,2.0299761353788865e-23,2.867745422322245e-23
1390.75,1.9479588971303727e-23,2.5603018246449144e-23,2.8682303002430546e-23
1391.0,1.660092587682197e-23,2.2701281654090437e-23,2.8687151833558435e-23
1391.25,1.9733111706487774e-23,2.3394882376456728e-23,2.869200071657979e-23
1391.5,2.1008448175130953e-23,1.81584840077335e-23,2.8696849651468285e-23
1391.75,2.3259143910123508e-23,1.7212781886871085e-23,2.870169863819765e-23
1392.0,2.2014249936840264e-23,1.451718063545849e-23,2.8706547676741604e-23
1392.25,1.784107258622497e-23,1.620316446935157e-23,2.8711396767073885e-23
1392.5,2.454100532303952e-23,2.6154401340248668e-23,2.871624590916826e-23
1392.75,2.0257562268073364e-23,2.934847728912267e-23,2.872109510299851e-23
1393.0,1.615435496807976e-23,2.6170590337362477e-23,2.872594434853843e-23
1393.25,1.8034820250141626e-23,1.7993141682091804e-23,2.8730793645761823e-23
1393.5,1.4003931887513934e-23,2.098222415144474e-23,2.8735642994642535e-23
1393.75,1.2568162839520292e-23,2.258819176826858e-23,2.874049239515441e-23
1394.0,2.2074252995120118e-23,1.9170649076521908e-23,2.874534184727131e-23
1394.25,3.521995432289585e-23,1.5082755486755086e-23,2.8750191350967117e-23
1394.5,3.052085673308919e-23,1.2146134622341278e-23,2.875504090621574e-23
1394.75,1.768416732075316e-23,2.0025145740819987e-23,2.8759890512991086e-23
1395.0,1.9404627908958497e-23,1.9978113225018043e-23,2.87647401712671e-23
1395.25,2.4959765997078287e-23,2.0999936854809654e-23,2.876958988101773e-23
1395.5,1.9674876599148177e-23,2.4537427535937658e-23,2.8774439642216946e-23
1395.75,2.717390372217763e-23,2.0092259083489004e-23,2.8779289454838736e-23
1396.0,3.0248263918553994e-23,1.4114159276740173e-23,2.8784139318857096e-23
1396.25,2.6056705631233146e-23,1.2824952640824082e-23,2.878898923424607e-23
1396.5,1.9268274465846443e-23,2.0582378312639528e-23,2.879383920097967e-23
1396.75,1.8964684559194274e-23,2.3015122048369826e-23,2.879868921903196e-23
1397.0,2.3282454792281613e-23,2.5726901863133312e-23,2.880353928837702e-23
1397.25,2.5025404420614645e-23,2.242333363212796e-23,2.8808389408988946e-23
1397.5,1.9283663518524952e-23,2.471540697188627e-23,2.881323958084182e-23
1397.75,1.6038169001812208e-23,2.0077942195609842e-23,2.88180898039098e-23
1398.0,1.7994423998019095e-23,1.1354839842383085e-23,2.8822940078166995e-23
1398.25,2.09687312839258e-23,1.7635707580137398e-23,2.882779040358759e-23
1398.5,1.7129353499366013e-23,1.6265197697440213e-23,2.883264078014575e-23
1398.75,2.3314767574329952e-23,2.139181545898318e-23,2.883749120781566e-23
1399.0,2.3013684818188203e-23,1.8899005072853623e-23,2.884234168657156e-23
1399.25,1.9593942195916505e-23,1.799552400267497e-23,2.8847192216387643e-23
1399.5,1.5386087722909544e-23,2.1955676428962796e-23,2.885204279723816e-23
1399.75,2.2704171640082164e-23,1.9945503307284656e-23,2.8856893429097395e-23
1400.0,2.249815041315257e-23,1.993283630170291e-23,2.8861744111939605e-23
1400.25,2.7468968980458834e-23,2.0380176420888224e-23,2.8866594845739096e-23
1400.5,2.5642304336892032e-23,1.664881796568602e-23,2.887144563047017e-23
1400.75,2.7287582314715614e-23,2.0695349833912285e-23,2.887629646610716e-23
1401.0,2.266572787306311e-23,1.774187453234877e-23,2.888114735262443e-23
1401.25,2.1644632406111848e-23,1.9762739981152375e-23,2.888599828999631e-23
1401.5,2.0578543969520623e-23,1.7615473313324473e-23,2.8890849278197207e-23
1401.75,2.28275116084568e-23,2.0630614187901838e-23,2.8895700317201515e-23
1402.0,2.1091209942188554e-23,2.9475472514667715e-23,2.890055140698364e-23
1402.25,2.6079686600419775e-23,3.1167505674337727e-23,2.890540254751802e-23
1402.5,2.231061784751039e-23,2.26905375682539e-23,2.8910253738779104e-23
1402.75,2.1876727133646183e-23,1.9188833886971974e-23,2.8915104980741346e-23
1403.0,2.0749604050527865e-23,2.190956963964648e-23,2.891995627337924e-23
1403.25,1.973345741355458e-23,1.8370347919194773e-23,2.892480761666728e-23
1403.5,2.466290945830406e-23,2.71658215692236e-23,2.8929659010579973e-23
1403.75,2.451108170400492e-23,1.865003518966594e-23,2.8934510455091876e-23
1404.0,2.3359129719641555e-23,1.9484863083129877e-23,2.8939361950177514e-23
1404.25,2.1520146933965353e-23,2.5537845292953173e-23,2.8944213495811454e-23
1404.5,2.0023838037633567e-23,2.5892845137855898e-23,2.89490650919683e-23
1404.75,2.2758382616284304e-23,3.122320718621987e-23,2.8953916738622625e-23
1405.0,2.3874938702481038e-23,2.1836500424193856e-23,2.895876843574906e-23
1405.25,1.9757682631301961e-23,2.1781651472998196e-23,2.896362018332225e-23
1405.5,2.2735260593662356e-23,2.5547082131448403e-23,2.8968471981316816e-23
1405.75,1.9853332403912913e-23,2.07233954573119e-23,2.897332382970744e-23
1406.0,1.9447341461061568e-23,2.8266578361453766e-23,2.897817572846881e-23
1406.25,2.046551180820601e-23,2.6918557646881945e-23,2.898302767757562e-23
1406.5,2.132132520592147e-23,2.196459814475435e-23,2.8987879677002594e-23
1406.75,1.6915756852010242e-23,1.8858318174575386e-23,2.899273172672444e-23
1407.0,1.507625925875613e-23,2.132564252486332e-23,2.8997583826715945e-23
1407.25,2.4216003738750975e-23,1.85234802100364e-23,2.900243597695185e-23
1407.5,2.6772398263365656e-23,1.9944988589825615e-23,2.900728817740695e-23
1407.75,2.630112067600458e-23,1.9365866302465267e-23,2.9012140428056034e-23
1408.0,1.8794558625895598e-23,1.9062022405671428e-23,2.901699272887393e-23
1408.25,1.5895678461012386e-23,1.740444015649235e-23,2.9021845079835464e-23
1408.5,1.832824988291463e-23,2.112602108377376e-23,2.902669748091549e-23
1408.75,2.3245650918225657e-23,2.841237444074561e-23,2.903154993208886e-23
1409.0,1.4522008433805174e-23,2.929766445957488e-23,2.9036402433330483e-23
1409.25,2.112949488639338e-23,2.8657355785194484e-23,2.9041254984615234e-23
1409.5,2.2508870609591013e-23,2.746500276107076e-23,2.9046107585918044e-23
1409.75,2.396313279237058e-23,1.6148522089926646e-23,2.9050960237213836e-23
1410.0,2.3867490934525968e-23,1.885149405927356e-23,2.9055812938477565e-23
1410.25,2.2661344323210276e-23,2.2498309049720043e-23,2.9060665689684194e-23
1410.5,2.446913899742545e-23,1.623894365083871e-23,2.90655184908087e-23
1410.75,2.7495481586334355e-23,1.7035203626158414e-23,2.9070371341826085e-23
1411.0,2.8482490242236635e-23,1.3167562911270797e-23,2.907522424271137e-23
1411.25,2.4209105394593124e-23,2.339842932413273e-23,2.908007719343957e-23
1411.5,2.6214967206245082e-23,2.3997717143575366e-23,2.908493019398575e-23
1411.75,2.6159726532605174e-23,1.9639212656824605e-23,2.9089783244324967e-23
1412.0,2.5799115693902696e-23,1.8773718712754367e-23,2.9094636344432295e-23
1412.25,3.099987086741068e-23,1.7779053856318668e-23,2.9099489494282836e-23
1412.5,2.1319213877627984e-23,2.3392089321539466e-23,2.910434269385171e-23
1412.75,2.3293440952543128e-23,2.1702526202367956e-23,2.910919594311403e-23
1413.0,2.6764545380359083e-23,2.3908627004283442e-23,2.9114049242044956e-23
1413.25,2.1812277270654718e-23,2.439032676739222e-23,2.911890259061964e-23
1413.5,2.0643572397318438e-23,2.732061692733334e-23,2.9123755988813275e-23
1413.75,1.2590721063743348e-23,2.5168435129232556e-23,2.9128609436601047e-23
1414.0,2.24606103965665e-23,1.994141830562727e-23,2.9133462933958145e-23
1414.25,2.6378926072325562e-23,2.2423097795472134e-23,2.913831648085983e-23
1414.5,2.1433253496716275e-23,2.3627636386956322e-23,2.9143170077281336e-23
1414.75,2.183592722129131e-23,1.949794142087626e-23,2.914802372319791e-23
1415.0,1.9825464327642454e-23,2.3283146755069176e-23,2.915287741858484e-23
1415.25,2.811355358067927e-23,2.543492842998108e-23,2.9157731163417407e-23
1415.5,2.8618410287143346e-23,2.189998235084026e-23,2.9162584957670936e-23
1415.75,2.2417222218694027e-23,1.9637332314176537e-23,2.916743880132074e-23
1416.0,2.0175788411151304e-23,1.46253502283252e-23,2.9172292694342156e-23
1416.25,2.2445854525621846e-23,1.8511010982410478e-23,2.917714663671055e-23
1416.5,2.1734023377977332e-23,2.1422029002573323e-23,2.9182000628401294e-23
1416.75,2.44079052279688e-23,2.5252409278511952e-23,2.9186854669389765e-23
1417.0,2.2807256613783008e-23,2.4710280611517636e-23,2.9191708759651385e-23
1417.25,2.1172455713279436e-23,2.1950956375543983e-23,2.9196562899161563e-23
1417.5,2.5378328637551935e-23,1.6276261432600054e-23,2.920141708789574e-23
1417.75,2.9506190611557086e-23,2.127636855124751e-23,2.920627132582937e-23
1418.0,2.7030295903910033e-23,2.24180541576425e-23,2.921112561293793e-23
1418.25,2.1414469960719343e-23,2.5353999190443327e-23,2.92159799491969e-23
1418.5,2.737364190013113e-23,1.986909560442393e-23,2.922083433458177e-23
1418.75,2.3530989407183315e-23,1.818497671668317e-23,2.9225688769068066e-23
1419.0,2.1448064937241053e-23,2.5791424115062731e-23,2.923054325263133e-23
