UTC,active_power,wind_speed
17/10/2017 05:56,11,21.4
17/10/2017 06:26,11,13.96
17/10/2017 06:56,11,20.50333333
17/10/2017 07:26,11,21.21
17/10/2017 07:56,11,15.925
17/10/2017 08:26,7,20.575
17/10/2017 08:56,7,14.64
17/10/2017 09:26,7,19.645
17/10/2017 09:56,7,12.575
17/10/2017 10:26,7,11.57
17/10/2017 10:56,2297,14.17
17/10/2017 11:26,2313,13.7
17/10/2017 11:56,2267,15.46
17/10/2017 12:26,2318.5,14.705
17/10/2017 12:56,2231,17
17/10/2017 13:26,2273,14.235
17/10/2017 13:56,2342,15.015
17/10/2017 14:26,2285,13.465
17/10/2017 14:56,2373,13.23
17/10/2017 15:26,889,8.875
17/10/2017 15:56,1199,8.71
17/10/2017 16:26,366,6.07
17/10/2017 16:56,845,8.21
17/10/2017 17:26,708,7.39
17/10/2017 17:56,272,5.125
17/10/2017 18:26,297,6.73
17/10/2017 18:56,93,3.85
17/10/2017 19:26,220,4.92
17/10/2017 19:56,88,3.44
17/10/2017 20:26,241,5.905
17/10/2017 20:56,84,3.5
17/10/2017 21:26,69,2.42
17/10/2017 21:56,26,4.92
17/10/2017 22:26,26,3.77
17/10/2017 22:56,-12,3.03
17/10/2017 23:26,-12,1.395
17/10/2017 23:56,-12,2.62
18/10/2017 00:26,-12,1.696666667
18/10/2017 00:56,-12,2.58
18/10/2017 01:26,-12,2.745
18/10/2017 01:56,106,3.69
18/10/2017 02:26,27,2.21
18/10/2017 02:56,60,2.3
18/10/2017 03:26,60,2.825
18/10/2017 03:56,106,3.52
18/10/2017 04:26,120,3.44
18/10/2017 04:56,116,4.385
18/10/2017 05:26,128,4.18
18/10/2017 05:56,305,5.74
18/10/2017 06:26,183,4.67
18/10/2017 06:56,170,4.22
18/10/2017 07:26,179,5.375
18/10/2017 07:56,219,5.33
18/10/2017 08:26,139,4.02
18/10/2017 08:56,166,4.646666667
18/10/2017 09:26,259,4.18
18/10/2017 09:56,184,4.22
18/10/2017 10:26,197.5,3.32
18/10/2017 10:56,429,5.08
18/10/2017 11:26,395,5.21
18/10/2017 11:56,643,6.65
18/10/2017 12:26,337,4.795
18/10/2017 12:56,227,3.895
18/10/2017 13:26,372,5.125
18/10/2017 13:56,310,5.25
18/10/2017 14:26,285,3.36
18/10/2017 14:56,523,4.43
18/10/2017 15:26,115,4.26
18/10/2017 15:56,668,7.31
18/10/2017 16:26,472,5.495
18/10/2017 16:56,912,8.785
18/10/2017 17:26,1013,6.756666667
18/10/2017 17:56,852,6.89
18/10/2017 18:26,776,6.24
18/10/2017 18:56,1109.5,6.566666667
18/10/2017 19:26,983,7.39
18/10/2017 19:56,1038,6.893333333
18/10/2017 20:26,1227,6.73
18/10/2017 20:56,2312,9.99
18/10/2017 21:26,1763.5,7.88
18/10/2017 21:56,1311,7.925
18/10/2017 22:26,1609,8.87
18/10/2017 22:56,923,6.07
18/10/2017 23:26,463,4.92
18/10/2017 23:56,608,5.62
19/10/2017 00:26,458,5.7
19/10/2017 00:56,367,5.865
19/10/2017 01:26,170,5.16
19/10/2017 01:56,379,4.75
19/10/2017 02:26,772,7.14
19/10/2017 02:56,776,5.58
19/10/2017 03:26,1004,8.21
19/10/2017 03:56,600,5.91
19/10/2017 04:26,695,5.523333333
19/10/2017 04:56,917,6.77
19/10/2017 05:26,917,7.06
19/10/2017 05:56,1594,7.22
19/10/2017 06:26,506,6.075
19/10/2017 06:56,665,6.81
19/10/2017 07:26,572,6.48
19/10/2017 07:56,863,6.485
19/10/2017 08:26,824,7.18
19/10/2017 08:56,906,7.31
19/10/2017 09:26,688,7.64
19/10/2017 09:56,588,5.495
19/10/2017 10:26,173,4.92
19/10/2017 10:56,340,5.25
19/10/2017 11:26,654,5.62
19/10/2017 11:56,654,5.045
19/10/2017 12:26,1446,7.14
19/10/2017 12:56,729,5.33
19/10/2017 13:26,982,6.98
19/10/2017 13:56,492,5.865
19/10/2017 14:26,249,5.04
19/10/2017 14:56,995,7.06
19/10/2017 15:26,696,7.02
19/10/2017 15:56,600,4.675
19/10/2017 16:26,963,7.8
19/10/2017 16:56,769,6.65
19/10/2017 17:26,654,5.165
19/10/2017 17:56,489,5.085
19/10/2017 18:26,512,5.33
19/10/2017 18:56,458,7.1
19/10/2017 19:26,309,4.43
19/10/2017 19:56,250,5.16
19/10/2017 20:26,172,4.176666667
19/10/2017 20:56,308,5.37
19/10/2017 21:26,122,5.49
19/10/2017 21:56,410,6.043333333
19/10/2017 22:26,401,5.49
19/10/2017 22:56,171,4.18
19/10/2017 23:26,174,4.71
19/10/2017 23:56,184,4.055
20/10/2017 00:26,120,6.11
20/10/2017 00:56,41,2.54
20/10/2017 01:26,28,2.05
20/10/2017 01:56,28,2.745
20/10/2017 02:26,28,2.21
20/10/2017 02:56,-31,3.28
20/10/2017 03:26,47,4.59
20/10/2017 03:56,117,3.2
20/10/2017 04:26,89.66666667,3.815
20/10/2017 04:56,10,3.075
20/10/2017 05:26,64,3.69
20/10/2017 05:56,-2,3.52
20/10/2017 06:26,79,1.56
20/10/2017 06:56,16,2.21
20/10/2017 07:26,16,2.87
20/10/2017 07:56,80,3.28
20/10/2017 08:26,0,2.295
20/10/2017 08:56,54,3.565
20/10/2017 09:26,54,3.61
20/10/2017 09:56,66,5.16
20/10/2017 10:26,42,3.44
20/10/2017 10:56,148,5.495
20/10/2017 11:26,-12,2.99
20/10/2017 11:56,-40,2.785
20/10/2017 12:26,-43,4.18
20/10/2017 12:56,34,3.77
20/10/2017 13:26,75,4.43
20/10/2017 13:56,169,3.88
20/10/2017 14:26,222,6.195
20/10/2017 14:56,380,5.25
20/10/2017 15:26,432,4.715
20/10/2017 15:56,432,5.245
20/10/2017 16:26,1302,6.81
20/10/2017 16:56,1644,11.22
20/10/2017 17:26,633,5.91
20/10/2017 17:56,453,4.92
20/10/2017 18:26,454,5.415
20/10/2017 18:56,257,4.835
20/10/2017 19:26,568,6.855
20/10/2017 19:56,750,5.303333333
20/10/2017 20:26,1300,7.76
20/10/2017 20:56,1433.5,7.92
20/10/2017 21:26,53,10.285
20/10/2017 21:56,15,10.525
20/10/2017 22:26,15,9.94
20/10/2017 22:56,-1,8.456666667
20/10/2017 23:26,-1,8.293333333
20/10/2017 23:56,8,6.89
21/10/2017 00:26,8,4.47
21/10/2017 00:56,11,7.145
21/10/2017 01:26,11,9.7
21/10/2017 01:56,11,8.29
21/10/2017 02:26,11,7.18
21/10/2017 02:56,11,6.98
21/10/2017 03:26,11,6.98
21/10/2017 03:56,11,6.975
21/10/2017 04:26,11,7.72
21/10/2017 04:56,11,5.49
21/10/2017 05:26,11,6.61
21/10/2017 05:56,11,9.855
21/10/2017 06:26,1472,6.07
21/10/2017 06:56,1759,9.45
21/10/2017 07:26,1134.5,7.51
21/10/2017 07:56,2051.5,10.745
21/10/2017 08:26,1245,7.35
21/10/2017 08:56,1538,8.375
21/10/2017 09:26,1514,10.39
21/10/2017 09:56,2284,12.875
21/10/2017 10:26,1834,10.86
21/10/2017 10:56,1782,7.635
21/10/2017 11:26,1798,8.71
21/10/2017 11:56,1775.5,9.86
21/10/2017 12:26,1948.666667,11.94
21/10/2017 12:56,1957.666667,12.875
21/10/2017 13:26,1861,7.47
21/10/2017 13:56,1769,8.585
21/10/2017 14:26,694,7.595
21/10/2017 14:56,625,5.455
21/10/2017 15:26,577,6.03
21/10/2017 15:56,411,6.36
21/10/2017 16:26,473,5.58
21/10/2017 16:56,78,3.975
21/10/2017 17:26,-41,3.52
21/10/2017 17:56,52,3.77
21/10/2017 18:26,64,4.545
21/10/2017 18:56,189,4.96
21/10/2017 19:26,217,5.165
21/10/2017 19:56,459,6.525
21/10/2017 20:26,931,7.265
21/10/2017 20:56,986,8.46
21/10/2017 21:26,718,7.35
21/10/2017 21:56,1480,10.54
21/10/2017 22:26,1904,10.39
21/10/2017 22:56,2382,11.57
21/10/2017 23:26,2180,10.375
21/10/2017 23:56,2378,10.28
22/10/2017 00:26,2246,12.045
22/10/2017 00:56,1788,9.075
22/10/2017 01:26,1227,7.06
22/10/2017 01:56,565,6.73
22/10/2017 02:26,731,7.385
22/10/2017 02:56,1905.5,11.93
22/10/2017 03:26,1105,8.255
22/10/2017 03:56,2280,11.16
22/10/2017 04:26,2191,12.81
22/10/2017 04:56,2261.5,11.635
22/10/2017 05:26,1719,8.955
22/10/2017 05:56,2355,14.975
22/10/2017 06:26,2315,14.77
22/10/2017 06:56,2288,14.29
22/10/2017 07:26,2378,10.095
22/10/2017 07:56,2340,12.4
22/10/2017 08:26,2346,13.4
22/10/2017 08:56,2263,11.22
22/10/2017 09:26,2354,14.35
22/10/2017 09:56,2315,17.045
22/10/2017 10:26,2269,12.22
22/10/2017 10:56,2353,13.815
22/10/2017 11:26,1923,8.75
22/10/2017 11:56,2315,13.11
22/10/2017 12:26,2291,11.04
22/10/2017 12:56,2304,12.16
22/10/2017 13:26,2282,14.055
22/10/2017 13:56,2283,16.165
22/10/2017 14:26,2296,15.93
22/10/2017 14:56,2240,10.685
22/10/2017 15:26,2263,12.695
22/10/2017 15:56,2279.5,12.81
22/10/2017 16:26,2270,9.88
22/10/2017 16:56,1618,9.2
22/10/2017 17:26,502,6.235
22/10/2017 17:56,906,6.07
22/10/2017 18:26,1093,8.175
22/10/2017 18:56,1571.5,10.165
22/10/2017 19:26,746,7.675
22/10/2017 19:56,415,7.64
22/10/2017 20:26,303,6.98
22/10/2017 20:56,303,4.715
22/10/2017 21:26,471,6.73
22/10/2017 21:56,202,6.07
22/10/2017 22:26,503,6.81
22/10/2017 22:56,407,6.24
22/10/2017 23:26,318,5.66
22/10/2017 23:56,677,7.72
23/10/2017 00:26,928,8.335
23/10/2017 00:56,628,8.05
23/10/2017 01:26,775,8.046666667
23/10/2017 01:56,711,8.21
23/10/2017 02:26,299,5.575
23/10/2017 02:56,299,4.18
23/10/2017 03:26,512,5.466666667
23/10/2017 03:56,736,6.36
23/10/2017 04:26,670,6.235
23/10/2017 04:56,1147,8.42
23/10/2017 05:26,938,7.14
23/10/2017 05:56,1259,7.595
23/10/2017 06:26,884,7.64
23/10/2017 06:56,528,8.54
23/10/2017 07:26,658,5.74
23/10/2017 07:56,1204,7.47
23/10/2017 08:26,862,7.43
23/10/2017 08:56,904,7.88
23/10/2017 09:26,1066,6.605
23/10/2017 09:56,581,5.25
23/10/2017 10:26,349,6.155
23/10/2017 10:56,918,8.17
23/10/2017 11:26,824,7.345
23/10/2017 11:56,809,6.605
23/10/2017 12:26,1232,8.48
23/10/2017 12:56,388,6.15
23/10/2017 13:26,928,7.925
23/10/2017 13:56,2124.5,9.885
23/10/2017 14:26,1989.5,11.395
23/10/2017 14:56,2280,11.75
23/10/2017 15:26,1936,11.81
23/10/2017 15:56,1238.5,9.325
23/10/2017 16:26,1639,9.76
23/10/2017 16:56,1230,9.87
23/10/2017 17:26,935,5.285
23/10/2017 17:56,505,3.52
23/10/2017 18:26,1958.5,10.085
23/10/2017 18:56,1246.5,8.71
23/10/2017 19:26,2328,12.32
23/10/2017 19:56,2354,13.345
23/10/2017 20:26,2229,12.28
23/10/2017 20:56,2032,10.74
23/10/2017 21:26,696,7.31
23/10/2017 21:56,1419.5,9.28
23/10/2017 22:26,1031,8.665
23/10/2017 22:56,689,7.595
23/10/2017 23:26,429,7.39
23/10/2017 23:56,511,7.06
24/10/2017 00:26,357,6.81
24/10/2017 00:56,416,5.91
24/10/2017 01:26,158,4.18
24/10/2017 01:56,321,6.4
24/10/2017 02:26,377,5.33
24/10/2017 02:56,613,6.03
24/10/2017 03:26,554,8.335
24/10/2017 03:56,873,6.59
24/10/2017 04:26,1723,8.83
24/10/2017 04:56,753,7.31
24/10/2017 05:26,1690,8.705
24/10/2017 05:56,2257,13.82
24/10/2017 06:26,893,6.645
24/10/2017 06:56,493,6.32
24/10/2017 07:26,549,7.35
24/10/2017 07:56,359,6.895
24/10/2017 08:26,521,6.98
24/10/2017 08:56,463,7.06
24/10/2017 09:26,490,6.81
24/10/2017 09:56,1058,7.265
24/10/2017 10:26,2043,11.22
24/10/2017 10:56,2277,12.46
24/10/2017 11:26,2366,12.695
24/10/2017 11:56,2267,15
24/10/2017 12:26,2283.5,13.935
24/10/2017 12:56,2244,10.8
24/10/2017 13:26,2322,13.345
24/10/2017 13:56,2351,13.82
24/10/2017 14:26,2277,12.755
24/10/2017 14:56,1394,8.58
24/10/2017 15:26,2316,11.81
24/10/2017 15:56,1185,8.54
24/10/2017 16:26,675,6.03
24/10/2017 16:56,1459,9.12
24/10/2017 17:26,2365,10.51
24/10/2017 17:56,1718,9.61
24/10/2017 18:26,2292,12.635
24/10/2017 18:56,1065,8.17
24/10/2017 19:26,1259,9.04
24/10/2017 19:56,1245.5,7.31
24/10/2017 20:26,836,7.43
24/10/2017 20:56,583,7.88
24/10/2017 21:26,303,6.155
24/10/2017 21:56,419,5.63
24/10/2017 22:26,-19,5.08
24/10/2017 22:56,165,3.69
24/10/2017 23:26,185,5.535
24/10/2017 23:56,877,7.8
25/10/2017 00:26,475,5.933333333
25/10/2017 00:56,539,7.22
25/10/2017 01:26,1124,8.21
25/10/2017 01:56,973,8.875
25/10/2017 02:26,1888.5,11.34
25/10/2017 02:56,1150,9.61
25/10/2017 03:26,1379,9.68
25/10/2017 03:56,2044,11.215
25/10/2017 04:26,1505,10.04
25/10/2017 04:56,1061,9.61
25/10/2017 05:26,1670,9.465
25/10/2017 05:56,2154,8.38
25/10/2017 06:26,2262,10.235
25/10/2017 06:56,2336,14.645
25/10/2017 07:26,2285.5,14.24
25/10/2017 07:56,2339,11.81
25/10/2017 08:26,98.5,11.73333333
25/10/2017 08:56,98.5,9.42
25/10/2017 09:26,98.5,9.74
25/10/2017 09:56,98.5,8.09
25/10/2017 10:26,98.5,10.07
25/10/2017 10:56,98.5,14.11
25/10/2017 11:26,98.5,12.34
25/10/2017 11:56,98.5,11.335
25/10/2017 12:26,98.5,11.57
25/10/2017 12:56,98.5,13.405
25/10/2017 13:26,98.5,14.41
25/10/2017 13:56,98.5,13.165
25/10/2017 14:26,98.5,13.35
25/10/2017 14:56,98.5,14.115
25/10/2017 15:26,98.5,8.38
25/10/2017 15:56,2296,13.345
25/10/2017 16:26,2300,13.82
25/10/2017 16:56,2339,11.925
25/10/2017 17:26,953,6.48
25/10/2017 17:56,978,8.13
25/10/2017 18:26,1804,8.54
25/10/2017 18:56,1504.5,7.88
25/10/2017 19:26,1562,9.3
25/10/2017 19:56,53,6.24
25/10/2017 20:26,3,7.06
25/10/2017 20:56,3,8.17
25/10/2017 21:26,3,9.7
25/10/2017 21:56,3,9.86
25/10/2017 22:26,3,9.075
25/10/2017 22:56,3,6.73
25/10/2017 23:26,55,10.935
25/10/2017 23:56,55,7.925
26/10/2017 00:26,55,7.72
26/10/2017 00:56,55,7.196666667
26/10/2017 01:26,55,7.225
26/10/2017 01:56,-7,9.2
26/10/2017 02:26,-7,8.875
26/10/2017 02:56,-7,8.38
26/10/2017 03:26,-46.5,8.13
26/10/2017 03:56,-13,7.47
26/10/2017 04:26,-40,7.06
26/10/2017 04:56,-40,4.875
26/10/2017 05:26,-69,7.185
26/10/2017 05:56,-70,7.31
26/10/2017 06:26,285,6.4
26/10/2017 06:56,272,6.11
26/10/2017 07:26,560,6.485
26/10/2017 07:56,564,6.89
26/10/2017 08:26,158,4.51
26/10/2017 08:56,148,4.67
26/10/2017 09:26,208,5.91
26/10/2017 09:56,216,5.41
26/10/2017 10:26,296,5.74
26/10/2017 10:56,237,6.24
26/10/2017 11:26,196,5.16
26/10/2017 11:56,413,5.37
26/10/2017 12:26,184.5,5.99
26/10/2017 12:56,123,3.61
26/10/2017 13:26,128,5.74
26/10/2017 13:56,513,7.18
26/10/2017 14:26,193,4.47
26/10/2017 14:56,512,6.075
26/10/2017 15:26,813,7.303333333
26/10/2017 15:56,766,8.54
26/10/2017 16:26,1421.5,9.12
26/10/2017 16:56,491,6.07
26/10/2017 17:26,947,7.8
26/10/2017 17:56,814,8.09
26/10/2017 18:26,862,8.95
26/10/2017 18:56,595,7.47
26/10/2017 19:26,423,7.06
26/10/2017 19:56,820,7.675
26/10/2017 20:26,331,7.06
26/10/2017 20:56,549,5.41
26/10/2017 21:26,547,5.785
26/10/2017 21:56,605,6.195
26/10/2017 22:26,337,5.99
26/10/2017 22:56,164,4.51
26/10/2017 23:26,218,5.91
26/10/2017 23:56,256,6.32
27/10/2017 00:26,214.5,6.075
27/10/2017 00:56,145,4.96
27/10/2017 01:26,78.5,4.18
27/10/2017 01:56,45,2.7
27/10/2017 02:26,153,5.41
27/10/2017 02:56,181,5.41
27/10/2017 03:26,366,5.49
27/10/2017 03:56,193,5.495
27/10/2017 04:26,127,4.51
27/10/2017 04:56,99,5.056666667
27/10/2017 05:26,107,4.643333333
27/10/2017 05:56,145,2.46
27/10/2017 06:26,2,3.32
27/10/2017 06:56,2,2.95
27/10/2017 07:26,2,2.21
27/10/2017 07:56,2,1.89
27/10/2017 08:26,19,2.95
27/10/2017 08:56,59,4.43
27/10/2017 09:26,63,4.47
27/10/2017 09:56,171,5.125
27/10/2017 10:26,275,5.82
27/10/2017 10:56,364,6.32
27/10/2017 11:26,314,5.285
27/10/2017 11:56,203,4.26
27/10/2017 12:26,374,5.66
27/10/2017 12:56,1279.5,8.75
27/10/2017 13:26,253,6.48
27/10/2017 13:56,530,7.64
27/10/2017 14:26,1293,9.12
27/10/2017 14:56,480,5.17
27/10/2017 15:26,1762,10.51
27/10/2017 15:56,859.5,8.54
27/10/2017 16:26,996,8.38
27/10/2017 16:56,519,6.485
27/10/2017 17:26,1284,8.91
27/10/2017 17:56,1559.5,7.92
27/10/2017 18:26,1303.5,8.83
27/10/2017 18:56,2074.5,8.79
27/10/2017 19:26,2237,10.68
27/10/2017 19:56,984,9.26
27/10/2017 20:26,768,5.95
27/10/2017 20:56,664,7.925
27/10/2017 21:26,1505,9.615
27/10/2017 21:56,19,9.405
27/10/2017 22:26,19,8.626666667
27/10/2017 22:56,19,9.12
27/10/2017 23:26,19,11.53333333
27/10/2017 23:56,19,9.755
28/10/2017 00:26,19,13.465
28/10/2017 00:56,19,9.996666667
28/10/2017 01:26,19,7.675
28/10/2017 01:56,19,5.66
28/10/2017 02:26,19,5.91
28/10/2017 02:56,19,5.085
28/10/2017 03:26,19,6.48
28/10/2017 03:56,19,5.33
28/10/2017 04:26,19,7.06
28/10/2017 04:56,42,8.625
28/10/2017 05:26,42,8.05
28/10/2017 05:56,42,8.21
28/10/2017 06:26,42,5.7
28/10/2017 06:56,42,8.87
28/10/2017 07:26,12,8.62
28/10/2017 07:56,34,8.29
28/10/2017 08:26,34,8.375
28/10/2017 08:56,44,10.33
28/10/2017 09:26,64,11.32333333
28/10/2017 09:56,39,9.12
28/10/2017 10:26,39,12.91
28/10/2017 10:56,39,11.985
28/10/2017 11:26,39,10.715
28/10/2017 11:56,39,13.4
28/10/2017 12:26,39,11.135
28/10/2017 12:56,39,13.145
28/10/2017 13:26,39,12.695
28/10/2017 13:56,39,15.19
28/10/2017 14:26,39,14.74
28/10/2017 14:56,39,14.505
28/10/2017 15:26,39,9.2
28/10/2017 15:56,39,12.4
28/10/2017 16:26,39,13.88
28/10/2017 16:56,39,11.93
28/10/2017 17:26,31,10.98
28/10/2017 17:56,31,15.15
28/10/2017 18:26,31,15.945
28/10/2017 18:56,31,12.93
28/10/2017 19:26,31,9.693333333
28/10/2017 19:56,31,12.64
28/10/2017 20:26,31,9.88
28/10/2017 20:56,31,11.455
28/10/2017 21:26,2049,16.405
28/10/2017 21:56,2380,20.615
28/10/2017 22:26,658,14.455
28/10/2017 22:56,661,17.46
28/10/2017 23:26,724,11.115
28/10/2017 23:56,699,14.1
29/10/2017 00:26,20,10.225
29/10/2017 00:56,654,10.985
29/10/2017 01:26,71.5,5.99
29/10/2017 01:56,-49,7.555
29/10/2017 02:26,-49,10.685
29/10/2017 02:56,-49,8.46
29/10/2017 03:26,-49,6.73
29/10/2017 03:56,766,8.35
29/10/2017 04:26,282,6.07
29/10/2017 04:56,319,5.285
29/10/2017 05:26,155,3.11
29/10/2017 05:56,897,6.4
29/10/2017 06:26,246,4.795
29/10/2017 06:56,319,6.48
29/10/2017 07:26,753,7.14
29/10/2017 07:56,945,7.84
29/10/2017 08:26,681,7.39
29/10/2017 08:56,328,4.835
29/10/2017 09:26,418,5.415
29/10/2017 09:56,1062,8.215
29/10/2017 10:26,91,3.115
29/10/2017 10:56,1420,8.83
29/10/2017 11:26,1119,7.333333333
29/10/2017 11:56,971,8.21
29/10/2017 12:26,690,6.28
29/10/2017 12:56,589,6.48
29/10/2017 13:26,795,7.595
29/10/2017 13:56,333,5.41
29/10/2017 14:26,152,4.385
29/10/2017 14:56,60,2.705
29/10/2017 15:26,253,6.73
29/10/2017 15:56,101,4.63
29/10/2017 16:26,137,3.85
29/10/2017 16:56,64,3.61
29/10/2017 17:26,258,5.16
29/10/2017 17:56,290,5.16
29/10/2017 18:26,505,6.73
29/10/2017 18:56,579,6.77
29/10/2017 19:26,114,3.81
29/10/2017 19:56,113,4.18
29/10/2017 20:26,54,2.25
29/10/2017 20:56,116,3.2
29/10/2017 21:26,-8,1.97
29/10/2017 21:56,-8,2.09
29/10/2017 22:26,-8,1.845
29/10/2017 22:56,-8,2.46
29/10/2017 23:26,-8,2.27
29/10/2017 23:56,-8,4.34
30/10/2017 00:26,0,1.97
30/10/2017 00:56,51,4.055
30/10/2017 01:26,40,3.48
30/10/2017 01:56,40,3.075
30/10/2017 02:26,-41,2.625
30/10/2017 02:56,-41,1.89
30/10/2017 03:26,-41,1.8
30/10/2017 03:56,-41,0.66
30/10/2017 04:26,-41,3.48
30/10/2017 04:56,-41,0.41
30/10/2017 05:26,-41,2.01
30/10/2017 05:56,-41,2.585
30/10/2017 06:26,-41,2.215
30/10/2017 06:56,104,4.75
30/10/2017 07:26,67,4.26
30/10/2017 07:56,34,4.1
30/10/2017 08:26,209,5.455
30/10/2017 08:56,113,5.49
30/10/2017 09:26,122,4.55
30/10/2017 09:56,105,3.525
30/10/2017 10:26,187,5.125
30/10/2017 10:56,215,6.565
30/10/2017 11:26,92,3.73
30/10/2017 11:56,499,5.25
30/10/2017 12:26,264,4.51
30/10/2017 12:56,606,6.605
30/10/2017 13:26,986,6.89
30/10/2017 13:56,910,7.265
30/10/2017 14:26,1367,10.15
30/10/2017 14:56,1367,10.15
30/10/2017 15:26,1367,10.15
30/10/2017 15:56,1367,10.15
30/10/2017 16:26,1367,10.15
30/10/2017 16:56,1367,10.15
30/10/2017 17:26,1075,6.593333333
30/10/2017 17:56,1145,6.61
30/10/2017 18:26,941,7.39
30/10/2017 18:56,1150,6.77
30/10/2017 19:26,704,6.36
30/10/2017 19:56,1884,10.575
30/10/2017 20:26,2354,11.985
30/10/2017 20:56,2369,10.945
30/10/2017 21:26,1200,9.075
30/10/2017 21:56,1133,9.98
30/10/2017 22:26,1026,7.47
30/10/2017 22:56,1296,9.61
30/10/2017 23:26,1065,8.21
30/10/2017 23:56,676,8.29
31/10/2017 00:26,707,6.57
31/10/2017 00:56,1559,9.325
31/10/2017 01:26,691,7.47
31/10/2017 01:56,747,7.31
31/10/2017 02:26,645,9.37
31/10/2017 02:56,1280,9.325
31/10/2017 03:26,782,7.345
31/10/2017 03:56,672,6.98
31/10/2017 04:26,841,9.04
31/10/2017 04:56,1477,8.29
31/10/2017 05:26,1481,8.58
31/10/2017 05:56,2270,13.94
31/10/2017 06:26,2272.5,12.28
31/10/2017 06:56,2294,11.57
31/10/2017 07:26,1126,7.72
31/10/2017 07:56,1738,10.39
31/10/2017 08:26,2369,10.04
31/10/2017 08:56,2307,11.69
31/10/2017 09:26,1473,8.915
31/10/2017 09:56,2320,11.69
31/10/2017 10:26,1686.5,9.86
31/10/2017 10:56,966,7.88
31/10/2017 11:26,1774,9.655
31/10/2017 11:56,1274,7.72
31/10/2017 12:26,791,8.71
31/10/2017 12:56,1451.5,8.87
31/10/2017 13:26,929,8.79
31/10/2017 13:56,1588,9.2
31/10/2017 14:26,795,7.72
31/10/2017 14:56,488,7.47
31/10/2017 15:26,587,6.73
31/10/2017 15:56,646,6.85
31/10/2017 16:26,590,6.57
31/10/2017 16:56,959,6.24
31/10/2017 17:26,1163,8.62
31/10/2017 17:56,234,4.18
31/10/2017 18:26,386,6.65
31/10/2017 18:56,684,6.07
31/10/2017 19:26,1702,8.05
31/10/2017 19:56,2238,10.215
31/10/2017 20:26,1846,10.39
31/10/2017 20:56,1613.5,10.065
31/10/2017 21:26,1923.5,10.86
31/10/2017 21:56,2300,13.46
31/10/2017 22:26,1791,8.95
31/10/2017 22:56,2401,10.4
31/10/2017 23:26,2288.5,11.865
31/10/2017 23:56,1845,9.45
01/11/2017 00:26,25,8.13
01/11/2017 00:56,25,8.91
01/11/2017 01:26,25,11.925
01/11/2017 01:56,25,8.215
01/11/2017 02:26,2302,14
01/11/2017 02:56,2328.5,12.695
01/11/2017 03:26,2352.5,12.575
01/11/2017 03:56,2277,10.135
01/11/2017 04:26,1253.5,8.46
01/11/2017 04:56,1755.5,10.2
01/11/2017 05:26,2233,10.74
01/11/2017 05:56,2253,9.405
01/11/2017 06:26,2303,10.78
01/11/2017 06:56,2333,11.57
01/11/2017 07:26,2276,11.57
01/11/2017 07:56,2133,10.675
01/11/2017 08:26,1558.5,11.22
01/11/2017 08:56,2282,11.75
01/11/2017 09:26,1230,9.075
01/11/2017 09:56,610,7.97
01/11/2017 10:26,525,7.675
01/11/2017 10:56,929,6.07
01/11/2017 11:26,2132.5,9.38
01/11/2017 11:56,2324,9.12
01/11/2017 12:26,1153.5,9.45
01/11/2017 12:56,1485.5,10.86
01/11/2017 13:26,524,6.73
01/11/2017 13:56,644,6.52
01/11/2017 14:26,779,8.21
01/11/2017 14:56,422,6.48
01/11/2017 15:26,1038,8.05
01/11/2017 15:56,803,6.85
01/11/2017 16:26,514,7.22
01/11/2017 16:56,1275,7.8
01/11/2017 17:26,1250,8.62
01/11/2017 17:56,523,7.88
01/11/2017 18:26,658,7.8
01/11/2017 18:56,521,7.55
01/11/2017 19:26,858,8.29
01/11/2017 19:56,365,6.605
01/11/2017 20:26,188,5.91
01/11/2017 20:56,285,4.96
01/11/2017 21:26,306,5.535
01/11/2017 21:56,964,8.29
01/11/2017 22:26,528,6.32
01/11/2017 22:56,888,8.585
01/11/2017 23:26,596,7.225
01/11/2017 23:56,1145,7.8
02/11/2017 00:26,891,7.88
02/11/2017 00:56,698,7.39
02/11/2017 01:26,1194,10.22
02/11/2017 01:56,837,8.83
02/11/2017 02:26,843,8.25
02/11/2017 02:56,-79,2.95
02/11/2017 03:26,106,2.95
02/11/2017 03:56,-40,1.97
02/11/2017 04:26,58,3.155
02/11/2017 04:56,365,5.82
02/11/2017 05:26,486,5.82
02/11/2017 05:56,954,6.57
02/11/2017 06:26,449,6.07
02/11/2017 06:56,1275,7.8
02/11/2017 07:26,821,5.58
02/11/2017 07:56,752,5.04
02/11/2017 08:26,436,6.48
02/11/2017 08:56,745,7.72
02/11/2017 09:26,532,6.65
02/11/2017 09:56,325,5.74
02/11/2017 10:26,146,4.43
02/11/2017 10:56,102,4.51
02/11/2017 11:26,68,2.87
02/11/2017 11:56,0,2.46
02/11/2017 12:26,48,2.62
02/11/2017 12:56,-43,1.685
02/11/2017 13:26,-43,2.46
02/11/2017 13:56,-43,2.255
02/11/2017 14:26,-43,2.255
02/11/2017 14:56,-39,1.64
02/11/2017 15:26,-39,0.74
02/11/2017 15:56,-29,2.3
02/11/2017 16:26,-29,2.3
02/11/2017 16:56,-29,1.64
02/11/2017 17:26,-29,1.23
02/11/2017 17:56,-29,0.66
02/11/2017 18:26,-29,1.07
02/11/2017 18:56,-29,1.435
